Freq	Power
[Hz]	[dB]
2478.027	-106.074
2480.469	-105.193
2482.910	-114.319
2485.352	-109.736
2487.793	-107.275
2490.234	-100.374
2492.676	-95.575
2495.117	-95.611
2497.559	-99.256
2500.000	-104.932
2502.441	-101.422
2504.883	-101.892
2507.324	-104.349
2509.766	-107.648
2512.207	-102.173
2514.648	-101.758
2517.090	-98.826
2519.531	-105.504
2521.973	-119.605
2524.414	-102.131
2526.855	-99.313
2529.297	-99.973
2531.738	-102.529
2534.180	-101.377
2536.621	-102.014
2539.062	-108.531
2541.504	-103.052
2543.945	-103.706
2546.387	-107.568
2548.828	-104.180
2551.270	-102.363
2553.711	-104.501
2556.152	-100.601
2558.594	-99.057
2561.035	-102.959
2563.477	-111.041
2565.918	-126.539
2568.359	-104.687
2570.801	-104.868
2573.242	-112.929
2575.684	-101.767
2578.125	-102.185
2580.566	-100.838
2583.008	-104.792
2585.449	-108.403
2587.891	-106.673
2590.332	-109.467
2592.773	-110.412
2595.215	-102.120
2597.656	-99.940
2600.098	-104.379
2602.539	-110.398
2604.980	-103.808
2607.422	-103.813
2609.863	-107.745
2612.305	-114.307
2614.746	-111.050
2617.187	-108.828
2619.629	-118.563
2622.070	-117.092
2624.512	-113.159
2626.953	-117.949
2629.395	-105.894
2631.836	-105.777
2634.277	-105.332
2636.719	-105.392
2639.160	-111.816
2641.602	-111.520
2644.043	-107.061
2646.484	-98.744
2648.926	-98.500
2651.367	-93.048
2653.809	-86.884
2656.250	-92.826
2658.691	-100.885
2661.133	-102.990
2663.574	-105.737
2666.016	-118.761
2668.457	-103.535
2670.898	-109.042
2673.340	-98.626
2675.781	-93.257
2678.223	-95.450
2680.664	-106.748
2683.105	-118.465
2685.547	-105.310
2687.988	-102.822
2690.430	-105.688
2692.871	-88.117
2695.312	-84.643
2697.754	-94.662
2700.195	-99.746
2702.637	-99.648
2705.078	-102.867
2707.520	-116.752
2709.961	-107.529
2712.402	-109.684
2714.844	-104.905
2717.285	-103.297
2719.727	-105.496
2722.168	-99.825
2724.609	-102.497
2727.051	-112.302
2729.492	-107.243
2731.934	-104.708
2734.375	-104.050
2736.816	-103.753
2739.258	-111.115
2741.699	-107.023
2744.141	-99.522
2746.582	-100.904
2749.023	-104.176
2751.465	-103.789
2753.906	-107.740
2756.348	-97.347
2758.789	-100.487
2761.230	-101.220
2763.672	-96.117
2766.113	-95.569
2768.555	-97.551
2770.996	-104.965
2773.437	-112.106
2775.879	-115.460
2778.320	-104.594
2780.762	-108.297
2783.203	-102.997
2785.645	-106.842
2788.086	-115.774
2790.527	-102.955
2792.969	-108.733
2795.410	-106.439
2797.852	-107.240
2800.293	-107.249
2802.734	-114.863
2805.176	-109.893
2807.617	-98.688
2810.059	-98.552
2812.500	-100.512
2814.941	-104.623
2817.383	-103.465
2819.824	-118.194
2822.266	-117.830
2824.707	-105.881
2827.148	-104.007
2829.590	-110.539
2832.031	-103.677
2834.473	-108.097
2836.914	-108.249
2839.355	-100.398
2841.797	-99.130
2844.238	-107.562
2846.680	-107.416
2849.121	-107.286
2851.562	-105.302
2854.004	-97.892
2856.445	-100.086
2858.887	-103.483
2861.328	-112.449
2863.770	-100.545
2866.211	-101.392
2868.652	-105.347
2871.094	-114.449
2873.535	-100.843
2875.977	-99.765
2878.418	-104.536
2880.859	-100.352
2883.301	-99.451
2885.742	-104.502
2888.184	-114.537
2890.625	-108.431
2893.066	-104.676
2895.508	-112.785
2897.949	-108.699
2900.391	-102.827
2902.832	-101.185
2905.273	-102.521
2907.715	-100.053
2910.156	-97.129
2912.598	-98.315
2915.039	-106.396
2917.480	-99.730
2919.922	-105.181
2922.363	-104.171
2924.805	-102.548
2927.246	-112.814
2929.687	-103.053
2932.129	-100.960
2934.570	-106.758
2937.012	-110.583
2939.453	-114.664
2941.895	-105.754
2944.336	-99.768
2946.777	-106.966
2949.219	-103.540
2951.660	-96.421
2954.102	-97.592
2956.543	-103.122
2958.984	-106.618
2961.426	-109.698
2963.867	-101.013
2966.309	-105.869
2968.750	-104.870
2971.191	-100.842
2973.633	-102.556
2976.074	-114.649
2978.516	-110.940
2980.957	-104.411
2983.398	-107.441
2985.840	-106.304
2988.281	-104.475
2990.723	-107.424
2993.164	-104.063
2995.605	-102.924
2998.047	-104.319
3000.488	-104.387
3002.930	-99.926
3005.371	-97.714
3007.812	-106.246
3010.254	-102.294
3012.695	-98.824
3015.137	-104.675
3017.578	-133.827
3020.020	-103.655
3022.461	-100.537
3024.902	-102.662
3027.344	-105.080
3029.785	-115.128
3032.227	-104.232
3034.668	-106.912
3037.109	-107.646
3039.551	-94.094
3041.992	-85.894
3044.434	-89.905
3046.875	-102.554
3049.316	-124.683
3051.758	-104.462
3054.199	-99.161
3056.641	-101.216
3059.082	-102.522
3061.523	-99.639
3063.965	-103.884
3066.406	-107.783
3068.848	-104.023
3071.289	-103.784
3073.730	-108.513
3076.172	-106.368
3078.613	-102.261
3081.055	-102.202
3083.496	-105.982
3085.937	-100.439
3088.379	-103.366
3090.820	-103.865
3093.262	-105.337
3095.703	-103.964
3098.145	-103.909
3100.586	-98.918
3103.027	-107.169
3105.469	-104.487
3107.910	-107.754
3110.352	-102.033
3112.793	-105.922
3115.234	-112.894
3117.676	-103.973
3120.117	-100.052
3122.559	-97.757
3125.000	-99.432
3127.441	-99.894
3129.883	-100.268
3132.324	-110.822
3134.766	-99.136
3137.207	-100.429
3139.648	-102.995
3142.090	-99.494
3144.531	-106.609
3146.973	-108.904
3149.414	-102.921
3151.855	-105.953
3154.297	-110.536
3156.738	-107.569
3159.180	-107.698
3161.621	-104.825
3164.062	-105.853
3166.504	-111.884
3168.945	-102.871
3171.387	-108.027
3173.828	-117.185
3176.270	-110.046
3178.711	-103.356
3181.152	-103.702
3183.594	-104.420
3186.035	-101.385
3188.477	-104.700
3190.918	-100.038
3193.359	-98.638
3195.801	-99.353
3198.242	-101.244
3200.684	-99.898
3203.125	-96.551
3205.566	-96.296
3208.008	-101.375
3210.449	-102.785
3212.891	-98.547
3215.332	-107.822
3217.773	-103.895
3220.215	-103.184
3222.656	-98.799
3225.098	-115.659
3227.539	-101.629
3229.980	-97.798
3232.422	-100.300
3234.863	-106.765
3237.305	-98.075
3239.746	-95.743
3242.187	-96.696
3244.629	-99.845
3247.070	-105.292
3249.512	-107.324
3251.953	-107.651
3254.395	-107.410
3256.836	-109.562
3259.277	-112.464
3261.719	-101.564
3264.160	-102.456
3266.602	-95.280
3269.043	-90.397
3271.484	-96.530
3273.926	-110.316
3276.367	-104.669
3278.809	-97.961
3281.250	-101.499
3283.691	-96.076
3286.133	-99.707
3288.574	-111.570
3291.016	-107.047
3293.457	-109.961
3295.898	-104.405
3298.340	-97.873
3300.781	-101.542
3303.223	-102.880
3305.664	-101.167
3308.105	-101.107
3310.547	-104.281
3312.988	-96.812
3315.430	-102.249
3317.871	-117.848
3320.312	-112.846
3322.754	-103.254
3325.195	-97.544
3327.637	-103.750
3330.078	-110.875
3332.520	-100.819
3334.961	-105.585
3337.402	-103.922
3339.844	-107.475
3342.285	-104.353
3344.727	-100.762
3347.168	-97.627
3349.609	-96.993
3352.051	-109.510
3354.492	-104.091
3356.934	-102.337
3359.375	-103.821
3361.816	-112.560
3364.258	-113.376
3366.699	-107.518
3369.141	-97.575
3371.582	-100.524
3374.023	-131.477
3376.465	-105.944
3378.906	-104.693
3381.348	-103.813
3383.789	-102.686
3386.230	-98.201
3388.672	-89.571
3391.113	-88.162
3393.555	-98.224
3395.996	-102.002
3398.437	-103.496
3400.879	-110.204
3403.320	-107.588
3405.762	-108.450
3408.203	-107.713
3410.645	-96.941
3413.086	-96.263
3415.527	-101.361
3417.969	-108.270
3420.410	-114.982
3422.852	-108.258
3425.293	-104.197
3427.734	-104.043
3430.176	-102.754
3432.617	-104.650
3435.059	-112.569
3437.500	-99.283
3439.941	-98.248
3442.383	-100.315
3444.824	-103.528
3447.266	-107.552
3449.707	-99.944
3452.148	-99.560
3454.590	-107.305
3457.031	-104.053
3459.473	-99.284
3461.914	-103.275
3464.355	-103.822
3466.797	-109.614
3469.238	-105.805
3471.680	-101.292
3474.121	-108.397
3476.562	-103.437
3479.004	-103.478
3481.445	-106.623
3483.887	-105.644
3486.328	-109.179
3488.770	-107.961
3491.211	-122.602
3493.652	-114.718
