Freq	Power
[Hz]	[dB]
2758.789	-107.173
2761.230	-99.953
2763.672	-100.381
2766.113	-104.478
2768.555	-103.820
2770.996	-100.702
2773.437	-102.744
2775.879	-97.971
2778.320	-98.734
2780.762	-90.445
2783.203	-91.045
2785.645	-86.064
2788.086	-80.570
2790.527	-74.475
2792.969	-66.510
2795.410	-53.438
2797.852	-25.861
2800.293	-21.363
2802.734	-29.001
2805.176	-57.286
2807.617	-68.678
2810.059	-76.052
2812.500	-82.034
2814.941	-87.337
2817.383	-89.367
2819.824	-99.464
2822.266	-91.739
2824.707	-111.353
2827.148	-98.707
2829.590	-110.090
2832.031	-98.741
2834.473	-106.200
2836.914	-99.603
2839.355	-94.366
2841.797	-95.273
2844.238	-108.239
2846.680	-99.921
2849.121	-100.176
2851.562	-89.916
2854.004	-84.711
2856.445	-90.147
2858.887	-99.414
2861.328	-103.863
2863.770	-95.954
2866.211	-101.115
2868.652	-103.553
2871.094	-101.642
2873.535	-104.190
2875.977	-111.276
2878.418	-103.917
2880.859	-104.085
2883.301	-101.397
2885.742	-103.911
2888.184	-107.517
2890.625	-119.352
2893.066	-100.350
2895.508	-99.022
2897.949	-106.092
2900.391	-102.426
2902.832	-107.314
2905.273	-111.022
2907.715	-111.037
2910.156	-101.691
2912.598	-100.319
2915.039	-98.445
2917.480	-109.277
2919.922	-99.796
2922.363	-101.256
2924.805	-103.248
2927.246	-105.080
2929.687	-117.388
2932.129	-104.812
2934.570	-101.943
2937.012	-103.343
2939.453	-106.099
2941.895	-104.028
2944.336	-102.033
2946.777	-98.205
2949.219	-108.036
2951.660	-106.936
2954.102	-108.226
2956.543	-106.322
2958.984	-102.701
2961.426	-101.660
2963.867	-97.666
2966.309	-100.268
2968.750	-102.715
2971.191	-109.199
2973.633	-102.888
2976.074	-106.253
2978.516	-113.451
2980.957	-106.526
2983.398	-107.223
2985.840	-110.525
2988.281	-106.760
2990.723	-106.201
2993.164	-106.841
2995.605	-104.448
2998.047	-100.172
3000.488	-94.558
3002.930	-101.114
3005.371	-103.243
3007.812	-96.432
3010.254	-99.675
3012.695	-107.949
3015.137	-103.027
3017.578	-106.479
3020.020	-103.855
3022.461	-100.070
3024.902	-100.579
3027.344	-104.545
3029.785	-109.952
3032.227	-114.933
3034.668	-104.112
3037.109	-99.874
3039.551	-101.176
3041.992	-104.174
3044.434	-108.875
3046.875	-110.762
3049.316	-121.939
3051.758	-92.239
3054.199	-87.480
3056.641	-94.428
3059.082	-109.166
3061.523	-100.276
3063.965	-102.701
3066.406	-103.119
3068.848	-106.627
3071.289	-103.252
3073.730	-125.619
3076.172	-105.517
3078.613	-104.722
3081.055	-100.933
3083.496	-106.442
3085.937	-107.413
3088.379	-100.781
3090.820	-104.645
3093.262	-109.912
3095.703	-101.577
3098.145	-98.719
3100.586	-101.465
3103.027	-105.124
3105.469	-101.353
3107.910	-98.659
3110.352	-101.460
3112.793	-118.328
3115.234	-100.171
3117.676	-103.433
3120.117	-116.161
3122.559	-101.926
3125.000	-98.934
3127.441	-103.574
3129.883	-103.988
3132.324	-113.125
3134.766	-105.314
3137.207	-104.310
3139.648	-100.100
3142.090	-111.328
3144.531	-105.014
3146.973	-103.860
3149.414	-103.453
3151.855	-102.358
3154.297	-98.224
3156.738	-101.087
3159.180	-102.202
3161.621	-95.642
3164.062	-96.873
3166.504	-92.104
3168.945	-105.856
3171.387	-99.366
3173.828	-95.025
3176.270	-91.524
3178.711	-93.388
3181.152	-86.756
3183.594	-83.413
3186.035	-79.443
3188.477	-74.289
3190.918	-67.908
3193.359	-59.114
3195.801	-44.820
3198.242	-25.083
3200.684	-22.518
3203.125	-32.532
3205.566	-53.888
3208.008	-64.384
3210.449	-71.788
3212.891	-77.333
3215.332	-81.587
3217.773	-86.219
3220.215	-90.002
3222.656	-89.446
3225.098	-98.290
3227.539	-100.237
3229.980	-97.390
3232.422	-100.306
3234.863	-104.456
3237.305	-101.275
3239.746	-102.633
3242.187	-107.951
3244.629	-97.507
3247.070	-98.801
3249.512	-99.351
3251.953	-94.232
3254.395	-88.290
3256.836	-92.873
3259.277	-118.562
3261.719	-103.261
3264.160	-97.660
3266.602	-92.662
3269.043	-88.056
3271.484	-91.752
3273.926	-103.363
3276.367	-100.572
3278.809	-118.724
3281.250	-109.780
3283.691	-110.939
3286.133	-110.487
3288.574	-125.568
3291.016	-111.056
3293.457	-104.403
3295.898	-96.644
3298.340	-98.677
3300.781	-102.850
3303.223	-103.420
3305.664	-107.380
3308.105	-99.518
3310.547	-101.424
3312.988	-108.557
3315.430	-105.049
3317.871	-104.082
3320.312	-102.323
3322.754	-99.818
3325.195	-102.821
3327.637	-104.620
3330.078	-107.435
3332.520	-110.437
3334.961	-103.677
